source,symbol,date,adjusted_close,total_return_index
yahoo_chart_public,BND,2019-09-25,68.7909,108.0311
yahoo_chart_public,BND,2019-09-26,68.9055,108.2110
yahoo_chart_public,BND,2019-09-27,68.9790,108.3265
yahoo_chart_public,BND,2019-09-30,69.0281,108.4036
yahoo_chart_public,BND,2019-10-01,69.0953,108.5090
yahoo_chart_public,BND,2019-10-02,69.2509,108.7535
yahoo_chart_public,BND,2019-10-03,69.4804,109.1138
yahoo_chart_public,BND,2019-10-04,69.5951,109.2940
yahoo_chart_public,BND,2019-10-07,69.4149,109.0109
yahoo_chart_public,BND,2019-10-08,69.4476,109.0623
yahoo_chart_public,BND,2019-10-09,69.3656,108.9337
yahoo_chart_public,BND,2019-10-10,69.1526,108.5991
yahoo_chart_public,BND,2019-10-11,68.8987,108.2003
yahoo_chart_public,BND,2019-10-14,69.0133,108.3804
yahoo_chart_public,BND,2019-10-15,68.8331,108.0973
yahoo_chart_public,BND,2019-10-16,68.9068,108.2131
yahoo_chart_public,BND,2019-10-17,68.9068,108.2131
yahoo_chart_public,BND,2019-10-18,68.9396,108.2646
yahoo_chart_public,BND,2019-10-21,68.7758,108.0073
yahoo_chart_public,BND,2019-10-22,68.8987,108.2003
yahoo_chart_public,BND,2019-10-23,68.9314,108.2517
yahoo_chart_public,BND,2019-10-24,68.9396,108.2646
yahoo_chart_public,BND,2019-10-25,68.8249,108.0845
yahoo_chart_public,BND,2019-10-28,68.6774,107.8528
yahoo_chart_public,BND,2019-10-29,68.6938,107.8786
yahoo_chart_public,BND,2019-10-30,68.9150,108.2259
yahoo_chart_public,BND,2019-10-31,69.2427,108.7406
yahoo_chart_public,BND,2019-11-01,69.1812,108.6439
yahoo_chart_public,BND,2019-11-04,68.9841,108.3345
yahoo_chart_public,BND,2019-11-05,68.7460,107.9605
yahoo_chart_public,BND,2019-11-06,68.8938,108.1926
yahoo_chart_public,BND,2019-11-07,68.5407,107.6381
yahoo_chart_public,BND,2019-11-08,68.4749,107.5349
yahoo_chart_public,BND,2019-11-11,68.5161,107.5995
yahoo_chart_public,BND,2019-11-12,68.5571,107.6640
yahoo_chart_public,BND,2019-11-13,68.6803,107.8574
yahoo_chart_public,BND,2019-11-14,68.8774,108.1668
yahoo_chart_public,BND,2019-11-15,68.8527,108.1281
yahoo_chart_public,BND,2019-11-18,68.9512,108.2828
yahoo_chart_public,BND,2019-11-19,69.0251,108.3989
yahoo_chart_public,BND,2019-11-20,69.2140,108.6955
yahoo_chart_public,BND,2019-11-21,69.0990,108.5149
yahoo_chart_public,BND,2019-11-22,69.1401,108.5794
yahoo_chart_public,BND,2019-11-25,69.2058,108.6826
yahoo_chart_public,BND,2019-11-26,69.3208,108.8632
yahoo_chart_public,BND,2019-11-27,69.2140,108.6955
yahoo_chart_public,BND,2019-11-29,69.2140,108.6955
yahoo_chart_public,BND,2019-12-02,69.0330,108.4112
yahoo_chart_public,BND,2019-12-03,69.4033,108.9927
yahoo_chart_public,BND,2019-12-04,69.2634,108.7730
yahoo_chart_public,BND,2019-12-05,69.1893,108.6567
yahoo_chart_public,BND,2019-12-06,69.0988,108.5146
yahoo_chart_public,BND,2019-12-09,69.1152,108.5404
yahoo_chart_public,BND,2019-12-10,69.0659,108.4629
yahoo_chart_public,BND,2019-12-11,69.2963,108.8248
yahoo_chart_public,BND,2019-12-12,68.9672,108.3079
yahoo_chart_public,BND,2019-12-13,69.2799,108.7989
yahoo_chart_public,BND,2019-12-16,69.0906,108.5017
yahoo_chart_public,BND,2019-12-17,69.0988,108.5146
yahoo_chart_public,BND,2019-12-18,69.0083,108.3725
yahoo_chart_public,BND,2019-12-19,69.0576,108.4500
yahoo_chart_public,BND,2019-12-20,69.0741,108.4759
yahoo_chart_public,BND,2019-12-23,69.0304,108.4072
yahoo_chart_public,BND,2019-12-24,69.0964,108.5108
yahoo_chart_public,BND,2019-12-26,69.1624,108.6145
yahoo_chart_public,BND,2019-12-27,69.2614,108.7699
yahoo_chart_public,BND,2019-12-30,69.2366,108.7310
yahoo_chart_public,BND,2019-12-31,69.1624,108.6145
yahoo_chart_public,BND,2020-01-02,69.2531,108.7569
yahoo_chart_public,BND,2020-01-03,69.5005,109.1454
yahoo_chart_public,BND,2020-01-06,69.4180,109.0159
yahoo_chart_public,BND,2020-01-07,69.3603,108.9253
yahoo_chart_public,BND,2020-01-08,69.2531,108.7569
yahoo_chart_public,BND,2020-01-09,69.3356,108.8864
yahoo_chart_public,BND,2020-01-10,69.4510,109.0677
yahoo_chart_public,BND,2020-01-13,69.4098,109.0030
yahoo_chart_public,BND,2020-01-14,69.5088,109.1584
yahoo_chart_public,BND,2020-01-15,69.6160,109.3267
yahoo_chart_public,BND,2020-01-16,69.5747,109.2620
yahoo_chart_public,BND,2020-01-17,69.5665,109.2491
yahoo_chart_public,BND,2020-01-21,69.7397,109.5210
yahoo_chart_public,BND,2020-01-22,69.7974,109.6117
yahoo_chart_public,BND,2020-01-23,69.9211,109.8060
yahoo_chart_public,BND,2020-01-24,70.0283,109.9744
yahoo_chart_public,BND,2020-01-27,70.2593,110.3370
yahoo_chart_public,BND,2020-01-28,70.1356,110.1427
yahoo_chart_public,BND,2020-01-29,70.3335,110.4536
yahoo_chart_public,BND,2020-01-30,70.3500,110.4795
yahoo_chart_public,BND,2020-01-31,70.5314,110.7644
yahoo_chart_public,BND,2020-02-03,70.4678,110.6645
yahoo_chart_public,BND,2020-02-04,70.2529,110.3271
yahoo_chart_public,BND,2020-02-05,70.1372,110.1453
yahoo_chart_public,BND,2020-02-06,70.2033,110.2492
yahoo_chart_public,BND,2020-02-07,70.4182,110.5866
yahoo_chart_public,BND,2020-02-10,70.5256,110.7553
yahoo_chart_public,BND,2020-02-11,70.4099,110.5736
yahoo_chart_public,BND,2020-02-12,70.3273,110.4439
yahoo_chart_public,BND,2020-02-13,70.3934,110.5477
yahoo_chart_public,BND,2020-02-14,70.4678,110.6645
yahoo_chart_public,BND,2020-02-18,70.5752,110.8332
yahoo_chart_public,BND,2020-02-19,70.5669,110.8202
yahoo_chart_public,BND,2020-02-20,70.7405,111.0928
yahoo_chart_public,BND,2020-02-21,70.9141,111.3654
yahoo_chart_public,BND,2020-02-24,71.1373,111.7158
yahoo_chart_public,BND,2020-02-25,71.1951,111.8067
yahoo_chart_public,BND,2020-02-26,71.1538,111.7419
yahoo_chart_public,BND,2020-02-27,71.2365,111.8716
yahoo_chart_public,BND,2020-02-28,71.7076,112.6115
yahoo_chart_public,BND,2020-03-02,71.6603,112.5373
yahoo_chart_public,BND,2020-03-03,72.0910,113.2136
yahoo_chart_public,BND,2020-03-04,72.0744,113.1876
yahoo_chart_public,BND,2020-03-05,72.3477,113.6168
yahoo_chart_public,BND,2020-03-06,72.8446,114.3971
yahoo_chart_public,BND,2020-03-09,72.6872,114.1500
yahoo_chart_public,BND,2020-03-10,71.7100,112.6153
yahoo_chart_public,BND,2020-03-11,70.3519,110.4824
yahoo_chart_public,BND,2020-03-12,66.5258,104.4738
yahoo_chart_public,BND,2020-03-13,69.3332,108.8827
yahoo_chart_public,BND,2020-03-16,70.0620,110.0272
yahoo_chart_public,BND,2020-03-17,68.6127,107.7512
yahoo_chart_public,BND,2020-03-18,66.9564,105.1502
yahoo_chart_public,BND,2020-03-19,66.9150,105.0851
yahoo_chart_public,BND,2020-03-20,68.0496,106.8669
yahoo_chart_public,BND,2020-03-23,69.5568,109.2338
yahoo_chart_public,BND,2020-03-24,69.6314,109.3509
yahoo_chart_public,BND,2020-03-25,70.5672,110.8206
yahoo_chart_public,BND,2020-03-26,70.8902,111.3278
yahoo_chart_public,BND,2020-03-27,71.2711,111.9261
yahoo_chart_public,BND,2020-03-30,71.3456,112.0431
yahoo_chart_public,BND,2020-03-31,70.6831,111.0026
yahoo_chart_public,BND,2020-04-01,71.0483,111.5762
yahoo_chart_public,BND,2020-04-02,71.3803,112.0975
yahoo_chart_public,BND,2020-04-03,71.3472,112.0455
yahoo_chart_public,BND,2020-04-06,71.5712,112.3974
yahoo_chart_public,BND,2020-04-07,71.6376,112.5016
yahoo_chart_public,BND,2020-04-08,71.8202,112.7884
yahoo_chart_public,BND,2020-04-09,72.6087,114.0267
yahoo_chart_public,BND,2020-04-13,72.3763,113.6617
yahoo_chart_public,BND,2020-04-14,72.3763,113.6617
yahoo_chart_public,BND,2020-04-15,72.7332,114.2221
yahoo_chart_public,BND,2020-04-16,72.7747,114.2874
yahoo_chart_public,BND,2020-04-17,72.6751,114.1309
yahoo_chart_public,BND,2020-04-20,72.5589,113.9485
yahoo_chart_public,BND,2020-04-21,72.6503,114.0919
yahoo_chart_public,BND,2020-04-22,72.5922,114.0006
yahoo_chart_public,BND,2020-04-23,72.7083,114.1831
yahoo_chart_public,BND,2020-04-24,72.6834,114.1439
yahoo_chart_public,BND,2020-04-27,72.4261,113.7399
yahoo_chart_public,BND,2020-04-28,72.6419,114.0788
yahoo_chart_public,BND,2020-04-29,72.6917,114.1570
yahoo_chart_public,BND,2020-04-30,72.6336,114.0658
yahoo_chart_public,BND,2020-05-01,72.6037,114.0188
yahoo_chart_public,BND,2020-05-04,72.6785,114.1363
yahoo_chart_public,BND,2020-05-05,72.6120,114.0318
yahoo_chart_public,BND,2020-05-06,72.2877,113.5225
yahoo_chart_public,BND,2020-05-07,72.5206,113.8882
yahoo_chart_public,BND,2020-05-08,72.3126,113.5616
yahoo_chart_public,BND,2020-05-11,72.0881,113.2090
yahoo_chart_public,BND,2020-05-12,72.3209,113.5747
yahoo_chart_public,BND,2020-05-13,72.4041,113.7054
yahoo_chart_public,BND,2020-05-14,72.6037,114.0188
yahoo_chart_public,BND,2020-05-15,72.6453,114.0841
yahoo_chart_public,BND,2020-05-18,72.5122,113.8751
yahoo_chart_public,BND,2020-05-19,72.6037,114.0188
yahoo_chart_public,BND,2020-05-20,72.7950,114.3191
yahoo_chart_public,BND,2020-05-21,72.8698,114.4367
yahoo_chart_public,BND,2020-05-22,72.8948,114.4759
yahoo_chart_public,BND,2020-05-26,72.8532,114.4106
yahoo_chart_public,BND,2020-05-27,72.8865,114.4628
yahoo_chart_public,BND,2020-05-28,72.9114,114.5020
yahoo_chart_public,BND,2020-05-29,73.1193,114.8285
yahoo_chart_public,BND,2020-06-01,73.0602,114.7356
yahoo_chart_public,BND,2020-06-02,73.1185,114.8272
yahoo_chart_public,BND,2020-06-03,72.9518,114.5655
yahoo_chart_public,BND,2020-06-04,72.7768,114.2907
yahoo_chart_public,BND,2020-06-05,72.7685,114.2776
yahoo_chart_public,BND,2020-06-08,72.8435,114.3954
yahoo_chart_public,BND,2020-06-09,72.8935,114.4739
yahoo_chart_public,BND,2020-06-10,73.2018,114.9580
yahoo_chart_public,BND,2020-06-11,73.0685,114.7486
yahoo_chart_public,BND,2020-06-12,73.1435,114.8665
yahoo_chart_public,BND,2020-06-15,73.2935,115.1020
yahoo_chart_public,BND,2020-06-16,73.2018,114.9580
yahoo_chart_public,BND,2020-06-17,73.2185,114.9843
yahoo_chart_public,BND,2020-06-18,73.3018,115.1151
yahoo_chart_public,BND,2020-06-19,73.3268,115.1543
yahoo_chart_public,BND,2020-06-22,73.3018,115.1151
yahoo_chart_public,BND,2020-06-23,73.2684,115.0627
yahoo_chart_public,BND,2020-06-24,73.2768,115.0759
yahoo_chart_public,BND,2020-06-25,73.3518,115.1936
yahoo_chart_public,BND,2020-06-26,73.4851,115.4030
yahoo_chart_public,BND,2020-06-29,73.5351,115.4815
yahoo_chart_public,BND,2020-06-30,73.6101,115.5992
yahoo_chart_public,BND,2020-07-01,73.6285,115.6282
yahoo_chart_public,BND,2020-07-02,73.7453,115.8116
yahoo_chart_public,BND,2020-07-06,73.7203,115.7723
yahoo_chart_public,BND,2020-07-07,73.8372,115.9559
yahoo_chart_public,BND,2020-07-08,73.7954,115.8903
yahoo_chart_public,BND,2020-07-09,73.9958,116.2049
yahoo_chart_public,BND,2020-07-10,73.9123,116.0738
yahoo_chart_public,BND,2020-07-13,73.9457,116.1263
yahoo_chart_public,BND,2020-07-14,74.0375,116.2705
yahoo_chart_public,BND,2020-07-15,74.0459,116.2836
yahoo_chart_public,BND,2020-07-16,74.0959,116.3622
yahoo_chart_public,BND,2020-07-17,74.1711,116.4802
yahoo_chart_public,BND,2020-07-20,74.2462,116.5982
yahoo_chart_public,BND,2020-07-21,74.2880,116.6638
yahoo_chart_public,BND,2020-07-22,74.3881,116.8211
yahoo_chart_public,BND,2020-07-23,74.4549,116.9260
yahoo_chart_public,BND,2020-07-24,74.4382,116.8998
yahoo_chart_public,BND,2020-07-27,74.3881,116.8211
yahoo_chart_public,BND,2020-07-28,74.4216,116.8736
yahoo_chart_public,BND,2020-07-29,74.5384,117.0570
yahoo_chart_public,BND,2020-07-30,74.5801,117.1226
yahoo_chart_public,BND,2020-07-31,74.6803,117.2800
yahoo_chart_public,BND,2020-08-03,74.6544,117.2392
yahoo_chart_public,BND,2020-08-04,74.8133,117.4888
yahoo_chart_public,BND,2020-08-05,74.7129,117.3312
yahoo_chart_public,BND,2020-08-06,74.8300,117.5150
yahoo_chart_public,BND,2020-08-07,74.7464,117.3837
yahoo_chart_public,BND,2020-08-10,74.6627,117.2523
yahoo_chart_public,BND,2020-08-11,74.4035,116.8452
yahoo_chart_public,BND,2020-08-12,74.2112,116.5432
yahoo_chart_public,BND,2020-08-13,73.9686,116.1623
yahoo_chart_public,BND,2020-08-14,73.8850,116.0310
yahoo_chart_public,BND,2020-08-17,73.9770,116.1755
yahoo_chart_public,BND,2020-08-18,74.0773,116.3330
yahoo_chart_public,BND,2020-08-19,73.9519,116.1360
yahoo_chart_public,BND,2020-08-20,74.0773,116.3330
yahoo_chart_public,BND,2020-08-21,74.2363,116.5826
yahoo_chart_public,BND,2020-08-24,74.1526,116.4512
yahoo_chart_public,BND,2020-08-25,74.0105,116.2280
yahoo_chart_public,BND,2020-08-26,73.9686,116.1623
yahoo_chart_public,BND,2020-08-27,73.7010,115.7420
yahoo_chart_public,BND,2020-08-28,73.7596,115.8340
yahoo_chart_public,BND,2020-08-31,73.9770,116.1755
yahoo_chart_public,BND,2020-09-01,74.1805,116.4951
yahoo_chart_public,BND,2020-09-02,74.3397,116.7451
yahoo_chart_public,BND,2020-09-03,74.3481,116.7583
yahoo_chart_public,BND,2020-09-04,73.9125,116.0741
yahoo_chart_public,BND,2020-09-08,74.0214,116.2451
yahoo_chart_public,BND,2020-09-09,73.9711,116.1662
yahoo_chart_public,BND,2020-09-10,73.9879,116.1925
yahoo_chart_public,BND,2020-09-11,74.0632,116.3109
yahoo_chart_public,BND,2020-09-14,74.0632,116.3109
yahoo_chart_public,BND,2020-09-15,74.1052,116.3767
yahoo_chart_public,BND,2020-09-16,74.0884,116.3504
yahoo_chart_public,BND,2020-09-17,74.0884,116.3504
yahoo_chart_public,BND,2020-09-18,74.0047,116.2189
yahoo_chart_public,BND,2020-09-21,74.0465,116.2847
yahoo_chart_public,BND,2020-09-22,74.0717,116.3241
yahoo_chart_public,BND,2020-09-23,73.9042,116.0611
yahoo_chart_public,BND,2020-09-24,73.9125,116.0741
yahoo_chart_public,BND,2020-09-25,73.9042,116.0611
yahoo_chart_public,BND,2020-09-28,73.9711,116.1662
yahoo_chart_public,BND,2020-09-29,74.0214,116.2451
yahoo_chart_public,BND,2020-09-30,73.9042,116.0611
yahoo_chart_public,BND,2020-10-01,73.9796,116.1795
yahoo_chart_public,BND,2020-10-02,73.9293,116.1005
yahoo_chart_public,BND,2020-10-05,73.6524,115.6657
yahoo_chart_public,BND,2020-10-06,73.7531,115.8238
yahoo_chart_public,BND,2020-10-07,73.6524,115.6657
yahoo_chart_public,BND,2020-10-08,73.7783,115.8633
yahoo_chart_public,BND,2020-10-09,73.7951,115.8897
yahoo_chart_public,BND,2020-10-12,73.9041,116.0610
yahoo_chart_public,BND,2020-10-13,73.9629,116.1533
yahoo_chart_public,BND,2020-10-14,74.0048,116.2191
yahoo_chart_public,BND,2020-10-15,73.9629,116.1533
yahoo_chart_public,BND,2020-10-16,73.9041,116.0610
yahoo_chart_public,BND,2020-10-19,73.8370,115.9556
yahoo_chart_public,BND,2020-10-20,73.7111,115.7579
yahoo_chart_public,BND,2020-10-21,73.6272,115.6261
yahoo_chart_public,BND,2020-10-22,73.5013,115.4284
yahoo_chart_public,BND,2020-10-23,73.5936,115.5734
yahoo_chart_public,BND,2020-10-26,73.7027,115.7447
yahoo_chart_public,BND,2020-10-27,73.8789,116.0214
yahoo_chart_public,BND,2020-10-28,73.7783,115.8633
yahoo_chart_public,BND,2020-10-29,73.6188,115.6129
yahoo_chart_public,BND,2020-10-30,73.4929,115.4152
yahoo_chart_public,BND,2020-11-02,73.5947,115.5750
yahoo_chart_public,BND,2020-11-03,73.5778,115.5485
yahoo_chart_public,BND,2020-11-04,74.0822,116.3406
yahoo_chart_public,BND,2020-11-05,74.1579,116.4595
yahoo_chart_public,BND,2020-11-06,73.9898,116.1955
yahoo_chart_public,BND,2020-11-09,73.6451,115.6542
yahoo_chart_public,BND,2020-11-10,73.5022,115.4298
yahoo_chart_public,BND,2020-11-11,73.5526,115.5090
yahoo_chart_public,BND,2020-11-12,73.7964,115.8918
yahoo_chart_public,BND,2020-11-13,73.8216,115.9315
yahoo_chart_public,BND,2020-11-16,73.8637,115.9975
yahoo_chart_public,BND,2020-11-17,73.9898,116.1955
yahoo_chart_public,BND,2020-11-18,74.0738,116.3274
yahoo_chart_public,BND,2020-11-19,74.2251,116.5651
yahoo_chart_public,BND,2020-11-20,74.2924,116.6707
yahoo_chart_public,BND,2020-11-23,74.2335,116.5782
yahoo_chart_public,BND,2020-11-24,74.1579,116.4595
yahoo_chart_public,BND,2020-11-25,74.1242,116.4066
yahoo_chart_public,BND,2020-11-27,74.2839,116.6575
yahoo_chart_public,BND,2020-11-30,74.3848,116.8159
yahoo_chart_public,BND,2020-12-01,74.1600,116.4629
yahoo_chart_public,BND,2020-12-02,74.0337,116.2645
yahoo_chart_public,BND,2020-12-03,74.1768,116.4893
yahoo_chart_public,BND,2020-12-04,73.9832,116.1852
yahoo_chart_public,BND,2020-12-07,74.0842,116.3438
yahoo_chart_public,BND,2020-12-08,74.1095,116.3835
yahoo_chart_public,BND,2020-12-09,73.9832,116.1852
yahoo_chart_public,BND,2020-12-10,74.1348,116.4232
yahoo_chart_public,BND,2020-12-11,74.2526,116.6082
yahoo_chart_public,BND,2020-12-14,74.2274,116.5686
yahoo_chart_public,BND,2020-12-15,74.2610,116.6215
yahoo_chart_public,BND,2020-12-16,74.1852,116.5024
yahoo_chart_public,BND,2020-12-17,74.2021,116.5289
yahoo_chart_public,BND,2020-12-18,74.1768,116.4893
yahoo_chart_public,BND,2020-12-21,74.1852,116.5024
yahoo_chart_public,BND,2020-12-22,74.3031,116.6876
yahoo_chart_public,BND,2020-12-23,74.2195,116.5563
yahoo_chart_public,BND,2020-12-24,74.3462,116.7553
yahoo_chart_public,BND,2020-12-28,74.3209,116.7154
yahoo_chart_public,BND,2020-12-29,74.3462,116.7553
yahoo_chart_public,BND,2020-12-30,74.3969,116.8349
yahoo_chart_public,BND,2020-12-31,74.4983,116.9941
yahoo_chart_public,BND,2021-01-04,74.3969,116.8349
yahoo_chart_public,BND,2021-01-05,74.2702,116.6360
yahoo_chart_public,BND,2021-01-06,73.9408,116.1185
yahoo_chart_public,BND,2021-01-07,73.7887,115.8798
yahoo_chart_public,BND,2021-01-08,73.7211,115.7736
yahoo_chart_public,BND,2021-01-11,73.6451,115.6542
yahoo_chart_public,BND,2021-01-12,73.6282,115.6277
yahoo_chart_public,BND,2021-01-13,73.8224,115.9327
yahoo_chart_public,BND,2021-01-14,73.7295,115.7868
yahoo_chart_public,BND,2021-01-15,73.7887,115.8798
yahoo_chart_public,BND,2021-01-19,73.8901,116.0389
yahoo_chart_public,BND,2021-01-20,73.8816,116.0256
yahoo_chart_public,BND,2021-01-21,73.7803,115.8665
yahoo_chart_public,BND,2021-01-22,73.8140,115.9195
yahoo_chart_public,BND,2021-01-25,73.9830,116.1848
yahoo_chart_public,BND,2021-01-26,73.9745,116.1715
yahoo_chart_public,BND,2021-01-27,73.9745,116.1715
yahoo_chart_public,BND,2021-01-28,73.9154,116.0787
yahoo_chart_public,BND,2021-01-29,73.8563,115.9859
yahoo_chart_public,BND,2021-02-01,73.8808,116.0244
yahoo_chart_public,BND,2021-02-02,73.7877,115.8782
yahoo_chart_public,BND,2021-02-03,73.6608,115.6789
yahoo_chart_public,BND,2021-02-04,73.6777,115.7055
yahoo_chart_public,BND,2021-02-05,73.5762,115.5461
yahoo_chart_public,BND,2021-02-08,73.6608,115.6789
yahoo_chart_public,BND,2021-02-09,73.6270,115.6258
yahoo_chart_public,BND,2021-02-10,73.7454,115.8118
yahoo_chart_public,BND,2021-02-11,73.6693,115.6922
yahoo_chart_public,BND,2021-02-12,73.4747,115.3865
yahoo_chart_public,BND,2021-02-16,73.1278,114.8418
yahoo_chart_public,BND,2021-02-17,73.2801,115.0810
yahoo_chart_public,BND,2021-02-18,73.2378,115.0145
yahoo_chart_public,BND,2021-02-19,72.9839,114.6159
yahoo_chart_public,BND,2021-02-22,72.7809,114.2970
yahoo_chart_public,BND,2021-02-23,72.7640,114.2704
yahoo_chart_public,BND,2021-02-24,72.7217,114.2040
yahoo_chart_public,BND,2021-02-25,72.0871,113.2075
yahoo_chart_public,BND,2021-02-26,72.7132,114.1907
yahoo_chart_public,BND,2021-03-01,72.6191,114.0430
yahoo_chart_public,BND,2021-03-02,72.6107,114.0298
yahoo_chart_public,BND,2021-03-03,72.3819,113.6704
yahoo_chart_public,BND,2021-03-04,72.1531,113.3111
yahoo_chart_public,BND,2021-03-05,72.1108,113.2446
yahoo_chart_public,BND,2021-03-08,71.7802,112.7256
yahoo_chart_public,BND,2021-03-09,72.0175,113.0982
yahoo_chart_public,BND,2021-03-10,72.1531,113.3111
yahoo_chart_public,BND,2021-03-11,72.1616,113.3245
yahoo_chart_public,BND,2021-03-12,71.7294,112.6458
yahoo_chart_public,BND,2021-03-15,71.8141,112.7788
yahoo_chart_public,BND,2021-03-16,71.8057,112.7655
yahoo_chart_public,BND,2021-03-17,71.7802,112.7256
yahoo_chart_public,BND,2021-03-18,71.4837,112.2599
yahoo_chart_public,BND,2021-03-19,71.5430,112.3530
yahoo_chart_public,BND,2021-03-22,71.7463,112.6724
yahoo_chart_public,BND,2021-03-23,71.9073,112.9252
yahoo_chart_public,BND,2021-03-24,72.0175,113.0982
yahoo_chart_public,BND,2021-03-25,71.9667,113.0184
yahoo_chart_public,BND,2021-03-26,71.8396,112.8187
yahoo_chart_public,BND,2021-03-29,71.7463,112.6724
yahoo_chart_public,BND,2021-03-30,71.8226,112.7921
yahoo_chart_public,BND,2021-03-31,71.7887,112.7389
yahoo_chart_public,BND,2021-04-01,72.0198,113.1017
yahoo_chart_public,BND,2021-04-05,71.9093,112.9283
yahoo_chart_public,BND,2021-04-06,72.1641,113.3284
yahoo_chart_public,BND,2021-04-07,72.0792,113.1950
yahoo_chart_public,BND,2021-04-08,72.2406,113.4485
yahoo_chart_public,BND,2021-04-09,72.1471,113.3018
yahoo_chart_public,BND,2021-04-12,72.1301,113.2751
yahoo_chart_public,BND,2021-04-13,72.3170,113.5686
yahoo_chart_public,BND,2021-04-14,72.2660,113.4884
yahoo_chart_public,BND,2021-04-15,72.5718,113.9686
yahoo_chart_public,BND,2021-04-16,72.3764,113.6619
yahoo_chart_public,BND,2021-04-19,72.3340,113.5952
yahoo_chart_public,BND,2021-04-20,72.4529,113.7819
yahoo_chart_public,BND,2021-04-21,72.5293,113.9019
yahoo_chart_public,BND,2021-04-22,72.5633,113.9553
yahoo_chart_public,BND,2021-04-23,72.5718,113.9686
yahoo_chart_public,BND,2021-04-26,72.5208,113.8886
yahoo_chart_public,BND,2021-04-27,72.3340,113.5952
yahoo_chart_public,BND,2021-04-28,72.3679,113.6485
yahoo_chart_public,BND,2021-04-29,72.3085,113.5552
yahoo_chart_public,BND,2021-04-30,72.4104,113.7152
yahoo_chart_public,BND,2021-05-03,72.4283,113.7433
yahoo_chart_public,BND,2021-05-04,72.5219,113.8902
yahoo_chart_public,BND,2021-05-05,72.5644,113.9570
yahoo_chart_public,BND,2021-05-06,72.5984,114.0104
yahoo_chart_public,BND,2021-05-07,72.6069,114.0238
yahoo_chart_public,BND,2021-05-10,72.4368,113.7566
yahoo_chart_public,BND,2021-05-11,72.2922,113.5295
yahoo_chart_public,BND,2021-05-12,72.0370,113.1288
yahoo_chart_public,BND,2021-05-13,72.1816,113.3559
yahoo_chart_public,BND,2021-05-14,72.3517,113.6230
yahoo_chart_public,BND,2021-05-17,72.2837,113.5162
yahoo_chart_public,BND,2021-05-18,72.2071,113.3959
yahoo_chart_public,BND,2021-05-19,72.1305,113.2757
yahoo_chart_public,BND,2021-05-20,72.3687,113.6497
yahoo_chart_public,BND,2021-05-21,72.3857,113.6765
yahoo_chart_public,BND,2021-05-24,72.4708,113.8101
yahoo_chart_public,BND,2021-05-25,72.6579,114.1039
yahoo_chart_public,BND,2021-05-26,72.6324,114.0639
yahoo_chart_public,BND,2021-05-27,72.5303,113.9036
yahoo_chart_public,BND,2021-05-28,72.5219,113.8902
yahoo_chart_public,BND,2021-06-01,72.5167,113.8822
yahoo_chart_public,BND,2021-06-02,72.5934,114.0026
yahoo_chart_public,BND,2021-06-03,72.4571,113.7885
yahoo_chart_public,BND,2021-06-04,72.7467,114.2434
yahoo_chart_public,BND,2021-06-07,72.6957,114.1632
yahoo_chart_public,BND,2021-06-08,72.8319,114.3772
yahoo_chart_public,BND,2021-06-09,72.9768,114.6047
yahoo_chart_public,BND,2021-06-10,73.1301,114.8455
yahoo_chart_public,BND,2021-06-11,73.1131,114.8187
yahoo_chart_public,BND,2021-06-14,72.9256,114.5244
yahoo_chart_public,BND,2021-06-15,72.9256,114.5244
yahoo_chart_public,BND,2021-06-16,72.7212,114.2032
yahoo_chart_public,BND,2021-06-17,72.9682,114.5913
yahoo_chart_public,BND,2021-06-18,73.1982,114.9525
yahoo_chart_public,BND,2021-06-21,72.9427,114.5511
yahoo_chart_public,BND,2021-06-22,73.0449,114.7117
yahoo_chart_public,BND,2021-06-23,72.9938,114.6314
yahoo_chart_public,BND,2021-06-24,73.0279,114.6849
yahoo_chart_public,BND,2021-06-25,72.8916,114.4709
yahoo_chart_public,BND,2021-06-28,73.0875,114.7786
yahoo_chart_public,BND,2021-06-29,73.1216,114.8321
yahoo_chart_public,BND,2021-06-30,73.1727,114.9124
yahoo_chart_public,BND,2021-07-01,73.1659,114.9017
yahoo_chart_public,BND,2021-07-02,73.2939,115.1027
yahoo_chart_public,BND,2021-07-06,73.5584,115.5180
yahoo_chart_public,BND,2021-07-07,73.7120,115.7592
yahoo_chart_public,BND,2021-07-08,73.7802,115.8664
yahoo_chart_public,BND,2021-07-09,73.5498,115.5046
yahoo_chart_public,BND,2021-07-12,73.5242,115.4644
yahoo_chart_public,BND,2021-07-13,73.2939,115.1027
yahoo_chart_public,BND,2021-07-14,73.5413,115.4913
yahoo_chart_public,BND,2021-07-15,73.7205,115.7726
yahoo_chart_public,BND,2021-07-16,73.6523,115.6655
yahoo_chart_public,BND,2021-07-19,74.0703,116.3220
yahoo_chart_public,BND,2021-07-20,73.9935,116.2014
yahoo_chart_public,BND,2021-07-21,73.7547,115.8263
yahoo_chart_public,BND,2021-07-22,73.9167,116.0808
yahoo_chart_public,BND,2021-07-23,73.8314,115.9468
yahoo_chart_public,BND,2021-07-26,73.7887,115.8798
yahoo_chart_public,BND,2021-07-27,73.9765,116.1746
yahoo_chart_public,BND,2021-07-28,74.0447,116.2818
yahoo_chart_public,BND,2021-07-29,73.9167,116.0808
